configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272448,2.266
1,50%,xz,-3,1,3272440,2.261
10,100%,xz,-9,1,2849908,5.557
11,50%,lzma,-6,16,2849620,5.46
12,75%,xz,-3,32,3272448,2.279
13,50%,lzma,-3,16,3271884,2.24
14,50%,lzma,-6,32,2849620,5.434
15,50%,xz,-6,32,2850112,5.482
16,75%,lzma,-3,16,3271884,2.207
17,75%,lzma,-6,32,2849620,5.447
18,100%,lzma,-6,1,2849620,5.452
19,75%,lzma,-3,1,3271884,2.271
2,75%,xz,-9,16,2849916,5.587
20,75%,lzma,-6,1,2849620,5.48
21,75%,lzma,-6,16,2849620,5.476
22,100%,xz,-9,32,2849916,5.582
23,100%,xz,-9,16,2849916,5.566
24,50%,lzma,-9,32,2849422,5.53
25,50%,lzma,-3,32,3271884,2.213
26,100%,xz,-3,1,3272440,2.249
27,100%,lzma,-9,16,2849422,5.539
28,100%,lzma,-3,1,3271884,2.225
29,50%,lzma,-6,1,2849620,5.463
3,100%,xz,-6,32,2850112,5.489
4,50%,lzma,-3,1,3271884,2.21
5,75%,xz,-3,1,3272440,2.238
6,100%,lzma,-6,16,2849620,5.403
7,75%,xz,-6,32,2850112,5.534
8,50%,xz,-3,32,3272448,2.249
9,75%,xz,-9,32,2849916,5.562
