configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272448,2.267
1,50%,xz,-3,1,3272440,2.277
10,100%,xz,-9,1,2849908,5.526
11,50%,lzma,-6,16,2849620,5.452
12,75%,xz,-3,32,3272448,2.284
13,50%,lzma,-3,16,3271884,2.251
14,50%,lzma,-6,32,2849620,5.474
15,50%,xz,-6,32,2850112,5.516
16,75%,lzma,-3,16,3271884,2.232
17,75%,lzma,-6,32,2849620,5.473
18,100%,lzma,-6,1,2849620,5.45
19,75%,lzma,-3,1,3271884,2.338
2,75%,xz,-9,16,2849916,5.553
20,75%,lzma,-6,1,2849620,5.443
21,75%,lzma,-6,16,2849620,5.477
22,100%,xz,-9,32,2849916,5.553
23,100%,xz,-9,16,2849916,5.558
24,50%,lzma,-9,32,2849422,5.608
25,50%,lzma,-3,32,3271884,2.222
26,100%,xz,-3,1,3272440,2.279
27,100%,lzma,-9,16,2849422,5.518
28,100%,lzma,-3,1,3271884,2.254
29,50%,lzma,-6,1,2849620,5.436
3,100%,xz,-6,32,2850112,5.489
4,50%,lzma,-3,1,3271884,2.262
5,75%,xz,-3,1,3272440,2.257
6,100%,lzma,-6,16,2849620,5.47
7,75%,xz,-6,32,2850112,5.46
8,50%,xz,-3,32,3272448,2.298
9,75%,xz,-9,32,2849916,5.571
